No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,arah
32128,2016,10,29,15,29.0,60.0,13.0,28.0,400.0,49.0,12.4,1018.9,-3.9,0.0,SSE,1.8,SSE
32129,2016,10,29,16,24.0,51.0,10.0,22.0,400.0,54.0,12.0,1018.2,-5.1,0.0,SSE,2.8,SSE
32130,2016,10,29,17,24.0,55.0,7.0,22.0,400.0,48.0,10.8,1017.7,-4.9,0.0,SSE,2.3,SSE
32131,2016,10,29,18,28.0,68.0,3.0,28.0,500.0,26.0,9.5,1017.5,-4.9,0.0,SE,1.0,SE
32132,2016,10,29,19,36.0,63.0,3.0,24.0,400.0,26.0,9.1,1017.7,-3.5,0.0,E,1.0,E
32133,2016,10,29,20,31.0,52.0,2.0,21.0,400.0,28.0,5.4,1017.7,-2.0,0.0,NNE,0.9,NNE
32134,2016,10,29,21,31.0,53.0,3.0,22.0,500.0,24.0,4.9,1017.9,-1.8,0.0,N,1.2,N
32135,2016,10,29,22,33.0,57.0,3.0,26.0,400.0,20.0,4.8,1017.4,-2.1,0.0,E,1.0,E
32136,2016,10,29,23,31.0,59.0,2.0,21.0,400.0,20.0,3.7,1017.3,-2.1,0.0,NW,1.1,NW
32137,2016,10,30,0,30.0,47.0,2.0,17.0,400.0,24.0,2.7,1016.8,-1.5,0.0,E,0.7,E
32138,2016,10,30,1,31.0,52.0,2.0,26.0,400.0,14.0,2.8,1016.4,-1.9,0.0,NW,1.3,NW
32139,2016,10,30,2,33.0,55.0,2.0,19.0,500.0,15.0,2.1,1016.0,-1.5,0.0,NNW,1.3,NNW
32140,2016,10,30,3,37.0,47.0,2.0,23.0,500.0,9.0,1.1,1015.4,-1.5,0.0,NW,1.4,NW
32141,2016,10,30,4,33.0,48.0,2.0,22.0,500.0,4.0,0.9,1015.0,-1.2,0.0,NE,0.6,NE
32142,2016,10,30,5,32.0,48.0,2.0,24.0,500.0,5.0,0.9,1014.7,-1.3,0.0,NW,1.1,NW
32143,2016,10,30,6,29.0,50.0,2.0,28.0,500.0,3.0,1.7,1014.5,-0.7,0.0,NNW,0.9,NNW
32144,2016,10,30,7,32.0,54.0,2.0,31.0,500.0,2.0,2.1,1014.6,-0.5,0.0,NNW,0.6,NNW
32145,2016,10,30,8,37.0,70.0,2.0,31.0,600.0,4.0,3.1,1015.2,-0.2,0.0,NNW,1.0,NNW
32146,2016,10,30,9,53.0,84.0,3.0,34.0,700.0,8.0,6.5,1015.7,-0.9,0.0,SSW,0.7,SSW
32147,2016,10,30,10,49.0,86.0,8.0,47.0,700.0,13.0,8.4,1015.8,-1.2,0.0,ESE,1.1,ESE
32148,2016,10,30,11,58.0,101.0,11.0,46.0,800.0,21.0,9.9,1015.9,0.2,0.0,SSW,1.3,SSW
32149,2016,10,30,12,67.0,130.0,10.0,61.0,900.0,13.0,9.9,1015.6,0.2,0.0,SE,0.9,SE
32150,2016,10,30,13,52.0,98.0,14.0,40.0,800.0,30.0,12.8,1015.0,-0.5,0.0,N,4.7,N
32151,2016,10,30,14,22.0,40.0,4.0,9.0,300.0,65.0,9.5,1016.2,0.1,0.0,N,5.7,N
32152,2016,10,30,15,3.0,6.0,2.0,2.0,200.0,73.0,9.7,1016.9,-2.6,0.0,NNW,4.7,NNW
32153,2016,10,30,16,3.0,6.0,2.0,3.0,200.0,68.0,9.1,1017.8,-3.5,0.0,NNW,3.5,NNW
32154,2016,10,30,17,12.0,12.0,2.0,3.0,100.0,65.0,8.6,1018.9,-4.9,0.0,NNW,3.7,NNW
32155,2016,10,30,18,3.0,6.0,2.0,2.0,100.0,64.0,7.9,1020.2,-7.4,0.0,N,2.2,N
32156,2016,10,30,19,3.0,8.0,2.0,2.0,200.0,63.0,7.3,1021.6,-8.7,0.0,N,1.6,N
32157,2016,10,30,20,3.0,9.0,2.0,2.0,100.0,62.0,6.9,1022.8,-10.8,0.0,N,5.0,N
32158,2016,10,30,21,5.0,10.0,2.0,2.0,100.0,64.0,5.8,1024.0,-12.8,0.0,NNW,6.7,NNW
32159,2016,10,30,22,3.0,6.0,2.0,2.0,100.0,70.0,4.7,1025.3,-15.3,0.0,NNW,5.9,NNW
32160,2016,10,30,23,3.0,6.0,2.0,2.0,100.0,70.0,3.7,1026.3,-19.2,0.0,N,6.5,N
32161,2016,10,31,0,3.0,6.0,2.0,2.0,100.0,70.0,2.6,1026.9,-20.1,0.0,N,4.8,N
32162,2016,10,31,1,3.0,6.0,2.0,2.0,100.0,66.0,1.5,1027.1,-20.3,0.0,NNW,4.8,NNW
32163,2016,10,31,2,3.0,13.0,2.0,2.0,100.0,63.0,1.0,1028.1,-21.4,0.0,NNW,3.9,NNW
32164,2016,10,31,3,3.0,17.0,2.0,2.0,100.0,60.0,-0.1,1028.9,-20.4,0.0,N,1.9,N
32165,2016,10,31,4,3.0,9.0,2.0,2.0,100.0,58.0,-0.3,1029.3,-21.8,0.0,NNW,2.3,NNW
32166,2016,10,31,5,3.0,8.0,2.0,2.0,100.0,57.0,-0.4,1029.6,-22.5,0.0,NNW,4.2,NNW
32167,2016,10,31,6,3.0,8.0,2.0,2.0,100.0,56.0,-0.8,1030.2,-22.2,0.0,NNW,4.1,NNW
32168,2016,10,31,7,3.0,8.0,2.0,2.0,100.0,54.0,-1.3,1030.4,-20.3,0.0,NNW,3.3,NNW
32169,2016,10,31,8,3.0,7.0,2.0,2.0,100.0,55.0,-0.1,1031.1,-18.8,0.0,NW,1.5,NW
32170,2016,10,31,9,3.0,11.0,2.0,2.0,200.0,54.0,1.2,1031.1,-19.9,0.0,NNW,4.1,NNW
32171,2016,10,31,10,5.0,14.0,2.0,2.0,200.0,53.0,2.3,1030.6,-18.4,0.0,NW,4.2,NW
32172,2016,10,31,11,10.0,18.0,3.0,5.0,300.0,52.0,3.5,1029.9,-18.0,0.0,NW,3.9,NW
32173,2016,10,31,12,9.0,111.0,4.0,3.0,300.0,55.0,4.5,1028.7,-17.2,0.0,WNW,3.7,WNW
32174,2016,10,31,13,7.0,19.0,4.0,2.0,300.0,58.0,5.1,1027.4,-18.0,0.0,NW,4.6,NW
32175,2016,10,31,14,8.0,26.0,4.0,4.0,300.0,60.0,5.9,1026.5,-17.4,0.0,WNW,4.8,WNW
32176,2016,10,31,15,14.0,39.0,3.0,4.0,300.0,64.0,6.0,1026.1,-17.3,0.0,WNW,4.4,WNW
32177,2016,10,31,16,14.0,27.0,2.0,4.0,300.0,67.0,5.8,1026.1,-16.8,0.0,WNW,3.7,WNW
32178,2016,10,31,17,11.0,26.0,2.0,5.0,200.0,62.0,4.5,1026.1,-16.6,0.0,W,3.8,W
32179,2016,10,31,18,9.0,31.0,2.0,5.0,200.0,59.0,3.6,1026.5,-16.2,0.0,W,2.8,W
32180,2016,10,31,19,11.0,30.0,2.0,8.0,200.0,55.0,3.5,1027.0,-15.7,0.0,WNW,2.6,WNW
32181,2016,10,31,20,20.0,54.0,2.0,10.0,400.0,38.0,1.3,1027.5,-13.2,0.0,N,0.9,N
32182,2016,10,31,21,21.0,39.0,2.0,11.0,500.0,28.0,-0.5,1027.6,-11.0,0.0,N,1.3,N
32183,2016,10,31,22,25.0,43.0,2.0,12.0,500.0,22.0,-1.4,1028.1,-10.0,0.0,NE,0.7,NE
32184,2016,10,31,23,25.0,36.0,2.0,10.0,500.0,24.0,-1.4,1028.2,-10.2,0.0,NNW,1.4,NNW
32185,2016,11,1,0,40.0,41.0,2.0,17.0,1000.0,19.0,-2.4,1028.1,-10.0,0.0,NW,1.2,NW
32186,2016,11,1,1,29.0,37.0,2.0,15.0,600.0,24.0,-1.5,1028.0,-10.8,0.0,N,1.7,N
32187,2016,11,1,2,20.0,30.0,2.0,11.0,600.0,25.0,-1.8,1027.9,-10.9,0.0,N,2.0,N
32188,2016,11,1,3,20.0,29.0,2.0,11.0,400.0,24.0,-0.7,1027.5,-12.0,0.0,NNE,0.9,NNE
32189,2016,11,1,4,18.0,23.0,2.0,12.0,400.0,26.0,-2.4,1027.3,-10.2,0.0,NNW,1.9,NNW
32190,2016,11,1,5,13.0,21.0,2.0,15.0,400.0,28.0,-3.7,1027.1,-9.3,0.0,S,0.3,S
32191,2016,11,1,6,13.0,24.0,3.0,19.0,400.0,27.0,-3.4,1027.2,-9.4,0.0,NW,1.3,NW
32192,2016,11,1,7,23.0,35.0,5.0,36.0,400.0,15.0,-2.5,1027.2,-10.5,0.0,NNE,1.5,NNE
32193,2016,11,1,8,27.0,44.0,7.0,38.0,600.0,15.0,-0.3,1027.2,-10.0,0.0,WNW,1.5,WNW
32194,2016,11,1,9,25.0,33.0,13.0,30.0,600.0,27.0,1.9,1027.2,-11.3,0.0,WNW,1.1,WNW
32195,2016,11,1,10,26.0,42.0,12.0,35.0,600.0,23.0,3.3,1026.8,-14.0,0.0,SW,1.1,SW
32196,2016,11,1,11,23.0,24.0,9.0,25.0,400.0,35.0,4.0,1026.0,-12.5,0.0,S,1.1,S
32197,2016,11,1,12,20.0,25.0,7.0,27.0,400.0,37.0,4.9,1025.0,-12.1,0.0,WSW,1.3,WSW
32198,2016,11,1,13,29.0,53.0,9.0,40.0,600.0,33.0,6.3,1023.6,-10.5,0.0,ESE,2.1,ESE
32199,2016,11,1,14,35.0,63.0,8.0,38.0,400.0,37.0,6.8,1022.4,-9.6,0.0,SSE,2.0,SSE
32200,2016,11,1,15,40.0,59.0,8.0,49.0,500.0,31.0,7.1,1021.8,-10.2,0.0,SE,1.5,SE
32201,2016,11,1,16,41.0,71.0,7.0,51.0,500.0,32.0,6.7,1021.4,-9.3,0.0,S,1.9,S
32202,2016,11,1,17,47.0,73.0,7.0,55.0,500.0,24.0,6.0,1021.0,-8.3,0.0,ESE,1.2,ESE
32203,2016,11,1,18,55.0,84.0,2.0,58.0,600.0,12.0,3.5,1021.2,-7.3,0.0,N,0.9,N
32204,2016,11,1,19,55.0,88.0,2.0,59.0,600.0,9.0,3.6,1021.6,-7.8,0.0,N,0.9,N
32205,2016,11,1,20,53.0,80.0,3.0,57.0,600.0,10.0,2.9,1021.7,-7.9,0.0,N,0.9,N
32206,2016,11,1,21,52.0,79.0,2.0,53.0,500.0,10.0,1.0,1021.8,-7.0,0.0,WNW,0.5,WNW
32207,2016,11,1,22,58.0,77.0,2.0,44.0,500.0,13.0,0.6,1021.6,-7.0,0.0,N,1.0,N
32208,2016,11,1,23,53.0,70.0,2.0,39.0,500.0,14.0,-0.1,1021.5,-6.5,0.0,NNW,1.0,NNW
32209,2016,11,2,0,66.0,74.0,2.0,40.0,900.0,12.0,-0.3,1021.1,-6.5,0.0,N,1.0,N
32210,2016,11,2,1,57.0,65.0,2.0,36.0,500.0,14.0,-0.6,1020.6,-6.2,0.0,WNW,0.8,WNW
32211,2016,11,2,2,50.0,66.0,2.0,32.0,500.0,15.0,0.0,1020.1,-5.8,0.0,N,0.4,N
32212,2016,11,2,3,54.0,61.0,2.0,32.0,500.0,15.0,-0.5,1019.4,-5.7,0.0,NE,0.5,NE
32213,2016,11,2,4,57.0,66.0,2.0,31.0,600.0,12.0,-0.4,1019.0,-5.0,0.0,N,0.7,N
32214,2016,11,2,5,58.0,72.0,2.0,34.0,800.0,9.0,-1.6,1018.6,-5.5,0.0,NW,0.7,NW
32215,2016,11,2,6,58.0,66.0,2.0,30.0,600.0,11.0,-1.8,1018.2,-5.5,0.0,N,0.9,N
32216,2016,11,2,7,58.0,67.0,2.0,35.0,600.0,6.0,-2.1,1018.2,-5.4,0.0,N,1.3,N
32217,2016,11,2,8,54.0,79.0,2.0,32.0,600.0,6.0,-0.4,1018.4,-5.2,0.0,NNW,1.2,NNW
32218,2016,11,2,9,83.0,98.0,3.0,41.0,1000.0,9.0,2.1,1018.5,-5.3,0.0,NW,1.0,NW
32219,2016,11,2,10,67.0,81.0,9.0,49.0,700.0,21.0,4.9,1018.0,-5.5,0.0,SW,1.2,SW
32220,2016,11,2,11,74.0,98.0,9.0,53.0,800.0,24.0,6.3,1017.3,-4.8,0.0,E,1.7,E
32221,2016,11,2,12,93.0,93.0,11.0,72.0,1200.0,19.0,8.1,1016.3,-4.1,0.0,SE,1.9,SE
32222,2016,11,2,13,83.0,83.0,11.0,61.0,900.0,32.0,12.4,1014.8,-3.0,0.0,S,1.5,S
32223,2016,11,2,14,30.0,42.0,6.0,22.0,300.0,69.0,14.6,1013.8,-8.2,0.0,WNW,4.8,WNW
32224,2016,11,2,15,22.0,50.0,6.0,12.0,200.0,81.0,15.0,1013.6,-8.5,0.0,WNW,4.3,WNW
32225,2016,11,2,16,27.0,39.0,5.0,12.0,200.0,80.0,14.5,1013.7,-9.6,0.0,NW,4.5,NW
32226,2016,11,2,17,22.0,41.0,4.0,14.0,200.0,76.0,13.4,1013.6,-9.1,0.0,NW,4.0,NW
32227,2016,11,2,18,20.0,39.0,4.0,21.0,300.0,67.0,12.6,1013.7,-9.2,0.0,NW,2.8,NW
32228,2016,11,2,19,23.0,52.0,3.0,17.0,300.0,57.0,10.6,1013.9,-8.1,0.0,WNW,1.5,WNW
32229,2016,11,2,20,37.0,56.0,3.0,26.0,600.0,39.0,8.4,1014.4,-2.6,0.0,E,2.1,E
32230,2016,11,2,21,34.0,54.0,2.0,21.0,500.0,35.0,6.3,1014.5,-2.6,0.0,NE,0.9,NE
32231,2016,11,2,22,36.0,56.0,2.0,24.0,600.0,30.0,4.4,1014.8,-3.9,0.0,NE,1.7,NE
32232,2016,11,2,23,41.0,60.0,2.0,28.0,500.0,25.0,3.1,1014.5,-4.6,0.0,E,0.5,E
32233,2016,11,3,0,53.0,66.0,2.0,35.0,700.0,21.0,2.7,1014.3,-4.5,0.0,NNW,2.0,NNW
32234,2016,11,3,1,42.0,56.0,2.0,29.0,500.0,24.0,1.9,1013.9,-4.6,0.0,NNW,0.7,NNW
32235,2016,11,3,2,47.0,63.0,2.0,33.0,700.0,19.0,0.9,1013.3,-4.2,0.0,NW,0.5,NW
32236,2016,11,3,3,44.0,54.0,2.0,29.0,500.0,19.0,0.9,1013.3,-4.5,0.0,NNW,1.8,NNW
32237,2016,11,3,4,46.0,55.0,2.0,34.0,500.0,17.0,0.6,1012.7,-4.4,0.0,NW,1.1,NW
32238,2016,11,3,5,37.0,43.0,2.0,23.0,500.0,21.0,0.0,1012.0,-4.1,0.0,N,0.7,N
32239,2016,11,3,6,43.0,48.0,2.0,29.0,500.0,18.0,0.6,1011.7,-4.2,0.0,NE,0.7,NE
32240,2016,11,3,7,42.0,61.0,2.0,32.0,600.0,16.0,0.1,1011.5,-4.2,0.0,W,0.6,W
32241,2016,11,3,8,56.0,79.0,2.0,47.0,600.0,10.0,1.8,1011.8,-3.3,0.0,NNW,1.0,NNW
32242,2016,11,3,9,52.0,85.0,2.0,28.0,600.0,19.0,5.1,1011.2,-3.0,0.0,NNW,1.0,NNW
32243,2016,11,3,10,75.0,101.0,3.0,44.0,800.0,30.0,7.8,1010.7,-1.2,0.0,SSE,1.5,SSE
32244,2016,11,3,11,109.0,157.0,9.0,66.0,1200.0,30.0,9.3,1009.9,-0.9,0.0,ESE,1.3,ESE
32245,2016,11,3,12,137.0,176.0,12.0,77.0,1400.0,36.0,10.4,1008.7,0.1,0.0,S,1.9,S
32246,2016,11,3,13,155.0,194.0,15.0,88.0,1400.0,40.0,12.2,1007.3,0.3,0.0,S,1.3,S
32247,2016,11,3,14,166.0,207.0,17.0,97.0,1500.0,37.0,12.7,1006.1,0.4,0.0,SE,1.7,SE
32248,2016,11,3,15,179.0,209.0,19.0,96.0,1500.0,43.0,13.2,1005.6,0.6,0.0,ESE,1.0,ESE
32249,2016,11,3,16,172.0,210.0,17.0,111.0,1600.0,32.0,13.1,1005.2,0.5,0.0,SSW,0.5,SSW
32250,2016,11,3,17,169.0,211.0,8.0,112.0,1600.0,16.0,10.8,1005.2,1.6,0.0,NNE,0.7,NNE
32251,2016,11,3,18,174.0,198.0,2.0,113.0,1700.0,4.0,8.8,1005.5,1.9,0.0,ENE,1.2,ENE
32252,2016,11,3,19,188.0,210.0,2.0,110.0,2100.0,4.0,8.5,1005.9,3.9,0.0,E,1.8,E
32253,2016,11,3,20,180.0,202.0,2.0,107.0,1900.0,2.0,6.7,1006.1,2.6,0.0,NNW,1.3,NNW
32254,2016,11,3,21,176.0,182.0,2.0,101.0,1900.0,2.0,4.8,1005.8,1.5,0.0,N,1.2,N
32255,2016,11,3,22,177.0,198.0,2.0,102.0,1900.0,2.0,3.9,1005.9,0.9,0.0,NNW,0.7,NNW
32256,2016,11,3,23,179.0,187.0,2.0,96.0,1800.0,2.0,3.6,1005.5,1.0,0.0,NW,1.0,NW
32257,2016,11,4,0,193.0,201.0,2.0,94.0,2400.0,2.0,3.0,1005.0,0.7,0.0,NNW,1.2,NNW
32258,2016,11,4,1,187.0,195.0,2.0,88.0,2200.0,2.0,2.5,1004.6,0.9,0.0,NNE,0.3,NNE
32259,2016,11,4,2,172.0,186.0,2.0,87.0,1800.0,2.0,2.5,1004.1,0.7,0.0,NNW,1.6,NNW
32260,2016,11,4,3,163.0,172.0,2.0,86.0,1700.0,2.0,2.4,1003.7,0.8,0.0,NNW,1.5,NNW
32261,2016,11,4,4,153.0,162.0,2.0,81.0,1700.0,2.0,2.1,1003.0,0.5,0.0,NNW,1.4,NNW
32262,2016,11,4,5,149.0,164.0,2.0,82.0,1600.0,2.0,2.2,1002.6,0.6,0.0,NNW,0.8,NNW
32263,2016,11,4,6,155.0,166.0,2.0,86.0,1700.0,2.0,1.8,1002.2,0.0,0.0,NNW,1.5,NNW
32264,2016,11,4,7,165.0,180.0,2.0,85.0,2300.0,2.0,1.3,1002.2,0.0,0.0,NNE,0.9,NNE
32265,2016,11,4,8,193.0,193.0,2.0,87.0,2100.0,4.0,2.1,1002.3,0.8,0.0,NNW,1.1,NNW
32266,2016,11,4,9,186.0,213.0,2.0,90.0,2000.0,5.0,4.9,1001.8,2.4,0.0,WSW,0.5,WSW
32267,2016,11,4,10,208.0,210.0,2.0,101.0,2000.0,14.0,7.9,1001.3,3.0,0.0,S,1.1,S
32268,2016,11,4,11,245.0,263.0,5.0,116.0,2300.0,20.0,9.6,1000.6,3.8,0.0,ENE,1.1,ENE
32269,2016,11,4,12,294.0,326.0,8.0,132.0,2500.0,29.0,11.5,999.4,4.5,0.0,SSE,1.3,SSE
32270,2016,11,4,13,301.0,332.0,9.0,138.0,2500.0,33.0,12.7,998.1,4.9,0.0,S,1.5,S
32271,2016,11,4,14,294.0,329.0,10.0,151.0,2500.0,33.0,13.3,997.1,4.7,0.0,ESE,1.5,ESE
32272,2016,11,4,15,294.0,320.0,10.0,158.0,2500.0,31.0,13.8,996.6,4.4,0.0,S,1.2,S
32273,2016,11,4,16,289.0,307.0,7.0,155.0,2500.0,33.0,13.2,996.6,3.8,0.0,SE,0.9,SE
32274,2016,11,4,17,294.0,328.0,3.0,159.0,2700.0,15.0,11.6,996.9,4.8,0.0,ESE,0.9,ESE
32275,2016,11,4,18,298.0,315.0,2.0,162.0,2900.0,2.0,9.9,997.4,5.7,0.0,ESE,1.8,ESE
32276,2016,11,4,19,306.0,326.0,2.0,155.0,3000.0,2.0,8.4,998.0,5.5,0.0,E,1.1,E
32277,2016,11,4,20,293.0,309.0,2.0,137.0,3300.0,2.0,6.8,998.2,5.1,0.0,E,1.3,E
32278,2016,11,4,21,264.0,277.0,2.0,114.0,3200.0,2.0,5.7,998.6,4.7,0.0,ESE,1.2,ESE
32279,2016,11,4,22,262.0,266.0,2.0,102.0,3700.0,2.0,5.1,998.9,4.7,0.0,SE,1.6,SE
32280,2016,11,4,23,141.0,166.0,2.0,100.0,3900.0,2.0,5.2,999.1,4.9,0.0,NE,0.6,NE
32281,2016,11,5,0,139.0,142.0,2.0,102.0,3700.0,2.0,5.0,998.9,4.7,0.0,NNW,1.0,NNW
32282,2016,11,5,1,158.0,158.0,2.0,108.0,3500.0,2.0,4.6,998.9,4.3,0.0,NE,0.6,NE
32283,2016,11,5,2,138.0,138.0,2.0,88.0,3300.0,2.0,4.2,998.9,4.1,0.0,NNE,0.9,NNE
32284,2016,11,5,3,120.0,120.0,2.0,83.0,3100.0,2.0,4.2,999.0,4.1,0.0,N,1.2,N
32285,2016,11,5,4,114.0,114.0,2.0,79.0,3100.0,2.0,3.9,999.2,3.8,0.0,NNW,0.8,NNW
32286,2016,11,5,5,99.0,99.0,2.0,66.0,3200.0,2.0,3.7,999.7,3.6,0.0,NNW,1.3,NNW
32287,2016,11,5,6,94.0,94.0,2.0,56.0,2900.0,2.0,3.5,1000.0,3.4,0.0,NW,0.8,NW
32288,2016,11,5,7,87.0,87.0,2.0,60.0,3100.0,2.0,3.7,1000.8,3.6,0.0,SE,0.9,SE
32289,2016,11,5,8,92.0,92.0,2.0,59.0,3200.0,2.0,3.9,1001.9,3.8,0.0,NW,1.2,NW
32290,2016,11,5,9,106.0,122.0,2.0,57.0,2600.0,11.0,4.2,1002.7,4.1,0.0,S,0.9,S
32291,2016,11,5,10,95.0,95.0,9.0,58.0,2200.0,27.0,7.1,1003.1,7.0,0.0,SW,1.0,SW
32292,2016,11,5,11,151.0,158.0,6.0,93.0,3000.0,16.0,10.9,1003.7,6.0,0.0,ESE,2.3,ESE
32293,2016,11,5,12,226.0,226.0,6.0,126.0,3500.0,21.0,14.4,1004.0,6.2,0.0,ESE,2.0,ESE
32294,2016,11,5,13,192.0,198.0,6.0,105.0,2600.0,40.0,16.4,1005.3,5.4,0.0,SSE,3.0,SSE
32295,2016,11,5,14,195.0,252.0,7.0,70.0,2500.0,74.0,14.5,1006.7,5.3,0.0,ESE,3.1,ESE
32296,2016,11,5,15,180.0,194.0,9.0,66.0,2800.0,74.0,14.2,1007.5,4.7,0.0,ESE,2.7,ESE
32297,2016,11,5,16,175.0,177.0,9.0,70.0,2700.0,68.0,13.5,1008.5,4.9,0.0,ESE,1.6,ESE
32298,2016,11,5,17,176.0,182.0,7.0,69.0,2800.0,60.0,12.2,1009.5,5.4,0.0,E,1.2,E
32299,2016,11,5,18,176.0,189.0,2.0,69.0,2800.0,31.0,10.8,1010.5,5.5,0.0,ENE,1.1,ENE
32300,2016,11,5,19,179.0,185.0,2.0,61.0,2800.0,30.0,8.9,1011.9,5.3,0.0,NNE,1.1,NNE
32301,2016,11,5,20,164.0,164.0,2.0,49.0,2700.0,29.0,9.4,1013.0,5.6,0.0,E,1.2,E
32302,2016,11,5,21,169.0,169.0,2.0,44.0,2700.0,24.0,9.8,1014.2,6.0,0.0,ESE,1.8,ESE
32303,2016,11,5,22,192.0,192.0,4.0,83.0,2700.0,6.0,9.5,1015.3,3.2,0.0,SE,1.8,SE
32304,2016,11,5,23,129.0,140.0,4.0,63.0,1300.0,33.0,8.7,1016.3,2.7,0.0,SE,1.5,SE
32305,2016,11,6,0,130.0,143.0,4.0,53.0,1000.0,42.0,8.5,1017.0,2.3,0.0,ESE,1.8,ESE
32306,2016,11,6,1,134.0,146.0,4.0,52.0,1000.0,39.0,8.3,1017.6,1.9,0.0,SE,2.4,SE
32307,2016,11,6,2,134.0,153.0,3.0,56.0,1000.0,32.0,8.3,1018.3,1.0,0.0,ESE,1.5,ESE
32308,2016,11,6,3,127.0,136.0,3.0,54.0,1000.0,30.0,8.0,1018.3,0.7,0.0,ESE,2.6,ESE
32309,2016,11,6,4,114.0,114.0,4.0,47.0,1000.0,31.0,7.9,1018.6,-0.8,0.0,ESE,1.9,ESE
32310,2016,11,6,5,89.0,89.0,6.0,40.0,1000.0,34.0,7.6,1018.6,-0.4,0.0,ESE,1.8,ESE
32311,2016,11,6,6,73.0,73.0,6.0,35.0,900.0,36.0,7.3,1018.8,-0.7,0.0,ESE,1.9,ESE
32312,2016,11,6,7,69.0,69.0,7.0,36.0,900.0,32.0,7.1,1018.8,-1.8,0.0,ESE,2.1,ESE
32313,2016,11,6,8,63.0,66.0,7.0,41.0,1000.0,29.0,7.1,1019.7,-2.4,0.0,SE,1.7,SE
32314,2016,11,6,9,57.0,62.0,9.0,41.0,1000.0,30.0,6.9,1020.1,-2.8,0.0,SSE,3.3,SSE
32315,2016,11,6,10,50.0,52.0,10.0,39.0,1000.0,32.0,7.2,1019.5,-4.0,0.0,SSE,2.8,SSE
32316,2016,11,6,11,43.0,49.0,12.0,34.0,1100.0,40.0,8.1,1019.1,-4.1,0.0,SE,2.9,SE
32317,2016,11,6,12,43.0,43.0,10.0,29.0,1000.0,51.0,8.7,1018.3,-4.2,0.0,SE,2.3,SE
32318,2016,11,6,13,40.0,40.0,8.0,25.0,800.0,63.0,9.5,1017.0,-3.5,0.0,SSE,2.8,SSE
32319,2016,11,6,14,42.0,58.0,9.0,30.0,900.0,61.0,9.0,1016.5,-2.9,0.0,SSE,2.9,SSE
32320,2016,11,6,15,52.0,69.0,8.0,33.0,900.0,60.0,9.1,1016.2,-2.8,0.0,ESE,2.0,ESE
32321,2016,11,6,16,58.0,74.0,8.0,40.0,1000.0,51.0,8.9,1016.2,-4.7,0.0,SSE,3.1,SSE
32322,2016,11,6,17,54.0,65.0,8.0,45.0,1000.0,42.0,8.6,1015.8,-3.9,0.0,SE,1.8,SE
32323,2016,11,6,18,56.0,77.0,7.0,49.0,1100.0,31.0,8.1,1015.7,-3.1,0.0,E,1.7,E
32324,2016,11,6,19,57.0,76.0,6.0,47.0,1100.0,25.0,7.9,1016.0,-3.0,0.0,E,1.1,E
32325,2016,11,6,20,60.0,71.0,4.0,41.0,1100.0,25.0,7.7,1016.4,-3.2,0.0,E,1.4,E
32326,2016,11,6,21,51.0,69.0,4.0,36.0,1100.0,23.0,7.6,1016.9,-3.0,0.0,E,1.0,E
32327,2016,11,6,22,62.0,77.0,4.0,36.0,1200.0,18.0,7.5,1016.8,-2.8,0.0,NE,1.1,NE
32328,2016,11,6,23,52.0,60.0,3.0,35.0,1100.0,18.0,6.9,1016.7,-2.3,0.0,NE,1.3,NE
32329,2016,11,7,0,56.0,69.0,3.0,37.0,1300.0,14.0,6.8,1016.8,-0.9,0.0,NW,1.1,NW
32330,2016,11,7,1,57.0,79.0,4.0,43.0,1100.0,19.0,6.0,1017.3,0.3,0.1,NNW,2.0,NNW
32331,2016,11,7,2,61.0,79.0,3.0,36.0,1100.0,15.0,4.8,1017.3,1.5,0.2,NNW,0.7,NNW
32332,2016,11,7,3,59.0,60.0,2.0,32.0,800.0,14.0,4.8,1017.3,1.8,0.0,NNW,0.9,NNW
32333,2016,11,7,4,63.0,63.0,2.0,31.0,800.0,3.0,4.7,1016.9,1.9,0.0,NW,1.0,NW
32334,2016,11,7,5,63.0,63.0,2.0,37.0,1000.0,3.0,4.8,1017.2,1.5,0.0,N,0.7,N
32335,2016,11,7,6,62.0,62.0,2.0,38.0,1100.0,2.0,4.9,1018.2,1.9,0.0,NW,1.3,NW
32336,2016,11,7,7,42.0,42.0,4.0,30.0,400.0,27.0,6.0,1019.2,2.8,0.0,NNW,1.7,NNW
32337,2016,11,7,8,31.0,31.0,4.0,27.0,300.0,29.0,7.8,1020.3,0.0,0.0,NW,1.8,NW
32338,2016,11,7,9,17.0,17.0,4.0,16.0,100.0,44.0,9.4,1021.2,-1.1,0.0,N,1.6,N
32339,2016,11,7,10,7.0,7.0,2.0,11.0,100.0,55.0,10.2,1021.6,-3.2,0.0,WNW,4.0,WNW
32340,2016,11,7,11,4.0,6.0,2.0,10.0,100.0,61.0,10.2,1021.6,-3.9,0.0,WNW,3.2,WNW
32341,2016,11,7,12,6.0,6.0,2.0,14.0,100.0,59.0,11.0,1021.2,-5.1,0.0,NNW,2.9,NNW
32342,2016,11,7,13,3.0,6.0,2.0,7.0,100.0,61.0,11.2,1020.8,-6.2,0.0,NNW,2.6,NNW
