No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
31048,2016,9,14,15,110.0,110.0,4.0,20.0,100.0,258.0,28.3,1005.9,18.1,0.0,SE,1.7
31049,2016,9,14,16,106.0,106.0,5.0,23.0,100.0,269.0,29.2,1005.0,17.8,0.0,SE,1.8
31050,2016,9,14,17,75.0,82.0,4.0,17.0,100.0,250.0,28.95,1005.0,17.5,0.0,SE,2.9
31051,2016,9,14,18,72.0,113.0,2.0,17.0,100.0,203.0,27.85,1005.25,17.2,0.0,NW,5.5
31052,2016,9,14,19,70.0,74.0,2.0,7.0,100.0,154.0,21.6,1006.25,18.5,5.8,NW,2.7
31053,2016,9,14,20,28.0,28.0,2.0,9.0,100.0,93.0,20.35,1006.25,18.0,0.0,NW,1.8
31054,2016,9,14,21,40.0,40.0,2.0,2.0,100.0,99.0,20.2,1007.0,18.1,0.0,NW,1.6
31055,2016,9,14,22,39.0,39.0,2.0,2.0,100.0,82.0,20.125,1007.0,17.7,0.0,NE,0.7
31056,2016,9,14,23,34.0,34.0,2.0,2.0,100.0,76.0,19.95,1007.0,17.4,0.0,NE,0.5
31057,2016,9,15,0,39.0,39.0,2.0,12.0,100.0,57.0,19.35,1006.5,17.4,0.0,NW,1.5
31058,2016,9,15,1,33.0,33.0,2.0,2.0,100.0,65.0,19.475,1007.0,16.7,0.0,NW,1.2
31059,2016,9,15,2,33.0,33.0,2.0,2.0,100.0,71.0,19.275,1007.0,15.9,0.0,NW,0.9
31060,2016,9,15,3,26.0,26.0,2.0,2.0,100.0,62.0,18.75,1006.75,16.1,0.0,NW,1.1
31061,2016,9,15,4,25.0,25.0,2.0,2.0,100.0,72.0,18.375,1006.0,15.9,0.0,NW,0.1
31062,2016,9,15,5,26.0,26.0,2.0,2.0,100.0,78.0,18.0,1006.2,16.0,0.0,NE,0.6
31063,2016,9,15,6,27.0,31.0,2.0,4.0,100.0,67.0,17.8,1006.5,15.1,0.0,N,1.8
31064,2016,9,15,7,29.0,29.0,2.0,6.0,100.0,60.0,18.4,1007.0,16.0,0.0,WNW,0.7
31065,2016,9,15,8,30.0,42.0,2.0,6.0,100.0,63.0,21.2,1007.2,15.9,0.0,N,0.7
31066,2016,9,15,9,32.0,38.0,13.0,7.0,100.0,75.0,24.3,1007.1,16.6,0.0,W,1.1
31067,2016,9,15,10,29.0,37.0,21.0,4.0,100.0,90.0,26.3,1006.7,15.0,0.0,NNW,1.7
31068,2016,9,15,11,32.0,41.0,20.0,6.0,100.0,94.0,28.6,1006.2,14.1,0.0,NNE,1.6
31069,2016,9,15,12,30.0,30.0,16.0,2.0,100.0,104.0,28.9,1005.4,16.8,0.0,S,2.7
31070,2016,9,15,13,25.0,30.0,10.0,2.0,100.0,129.0,29.7,1004.8,16.5,0.0,SSW,1.8
31071,2016,9,15,14,37.0,44.0,9.0,5.0,100.0,144.0,29.9,1004.1,14.8,0.0,SSE,2.3
31072,2016,9,15,15,28.0,33.0,5.0,2.0,100.0,163.0,30.6,1003.7,12.5,0.0,S,2.1
31073,2016,9,15,16,18.0,18.0,2.0,2.0,100.0,159.0,30.6,1003.3,13.8,0.0,SSE,1.8
31074,2016,9,15,17,29.0,48.0,2.0,2.0,100.0,191.0,29.9,1003.2,14.4,0.0,S,2.2
31075,2016,9,15,18,26.0,62.0,2.0,2.0,100.0,157.0,28.6,1003.6,16.8,0.0,S,1.6
31076,2016,9,15,19,29.0,42.0,2.0,2.0,100.0,120.0,27.4,1003.9,17.8,0.0,SSE,1.3
31077,2016,9,15,20,37.0,43.0,2.0,2.0,100.0,122.0,24.9,1004.4,16.6,0.0,NE,1.3
31078,2016,9,15,21,35.0,45.0,2.0,2.0,100.0,107.0,24.2,1004.6,17.0,0.0,NNW,1.0
31079,2016,9,15,22,52.0,61.0,2.0,2.0,100.0,128.0,23.0,1004.6,17.0,0.0,NW,1.4
31080,2016,9,15,23,62.0,71.0,2.0,2.0,100.0,122.0,22.3,1004.8,17.4,0.0,N,0.9
31081,2016,9,16,0,71.0,75.0,2.0,3.0,100.0,114.0,21.8,1004.6,17.6,0.0,NNW,1.9
31082,2016,9,16,1,77.0,77.0,2.0,5.0,100.0,89.0,21.5,1004.5,17.9,0.0,NNW,1.5
31083,2016,9,16,2,93.0,93.0,3.0,7.0,100.0,91.0,21.0,1004.4,18.2,0.0,NNW,1.2
31084,2016,9,16,3,99.0,99.0,2.0,10.0,900.0,84.0,20.6,1004.2,18.4,0.0,NW,0.9
31085,2016,9,16,4,107.0,107.0,2.0,12.0,900.0,61.0,20.3,1003.9,18.4,0.0,NW,1.1
31086,2016,9,16,5,114.0,114.0,2.0,2.0,1000.0,61.0,20.6,1003.9,18.5,0.0,NNW,1.5
31087,2016,9,16,6,130.0,130.0,2.0,3.0,1000.0,57.0,20.5,1003.9,18.6,0.0,NW,1.4
31088,2016,9,16,7,135.0,135.0,2.0,6.0,1100.0,57.0,20.6,1004.3,18.7,0.0,NW,0.0
31089,2016,9,16,8,147.0,147.0,2.0,10.0,1200.0,55.0,22.5,1004.5,18.9,0.0,WSW,0.3
31090,2016,9,16,9,152.0,152.0,2.0,12.0,1200.0,72.0,23.9,1004.5,19.0,0.0,W,0.7
31091,2016,9,16,10,138.0,138.0,3.0,9.0,1100.0,116.0,25.9,1004.3,19.3,0.0,W,1.2
31092,2016,9,16,11,124.0,135.0,4.0,8.0,1100.0,142.0,27.3,1003.9,19.9,0.0,ESE,1.3
31093,2016,9,16,12,140.0,142.0,4.0,7.0,1100.0,162.0,28.2,1003.5,20.2,0.0,S,1.8
31094,2016,9,16,13,125.0,125.0,5.0,4.0,1100.0,185.0,29.2,1002.9,19.5,0.0,ENE,1.3
31095,2016,9,16,14,128.0,128.0,6.0,3.0,1200.0,202.0,29.7,1002.3,19.7,0.0,SE,1.7
31096,2016,9,16,15,134.0,141.0,6.0,4.0,1200.0,225.0,29.8,1001.8,19.8,0.0,SE,1.8
31097,2016,9,16,16,141.0,141.0,6.0,6.0,1200.0,242.0,29.8,1001.5,20.6,0.0,E,1.2
31098,2016,9,16,17,173.0,178.0,6.0,9.0,1400.0,259.0,29.2,1001.6,20.4,0.0,ESE,1.8
31099,2016,9,16,18,186.0,193.0,5.0,14.0,1500.0,244.0,28.5,1002.3,20.8,0.0,ENE,1.9
31100,2016,9,16,19,72.0,72.0,3.0,2.0,600.0,159.0,22.0,1002.7,17.8,5.2,N,5.0
31101,2016,9,16,20,29.0,29.0,2.0,2.0,500.0,103.0,21.0,1004.5,17.4,2.6,S,1.6
31102,2016,9,16,21,31.0,31.0,2.0,2.0,400.0,78.0,19.7,1004.1,17.7,0.0,NNW,2.1
31103,2016,9,16,22,24.0,24.0,2.0,2.0,400.0,66.0,20.1,1005.0,16.5,0.0,ESE,1.2
31104,2016,9,16,23,29.0,31.0,2.0,2.0,400.0,63.0,20.3,1006.1,16.7,0.0,E,1.3
31105,2016,9,17,0,27.0,30.0,2.0,2.0,400.0,52.0,19.8,1006.8,17.2,0.0,NNW,0.8
31106,2016,9,17,1,27.0,31.0,2.0,2.0,400.0,45.0,19.8,1007.0,17.0,0.0,N,0.7
31107,2016,9,17,2,31.0,31.0,2.0,2.0,500.0,53.0,19.8,1007.4,17.2,0.0,NW,1.1
31108,2016,9,17,3,33.0,35.0,2.0,2.0,500.0,45.0,19.8,1007.3,17.4,0.0,NNW,1.5
31109,2016,9,17,4,35.0,35.0,2.0,2.0,600.0,50.0,20.0,1007.4,17.2,0.0,N,0.5
31110,2016,9,17,5,40.0,40.0,2.0,2.0,700.0,45.0,20.5,1007.5,17.3,0.0,N,1.1
31111,2016,9,17,6,47.0,47.0,2.0,2.0,700.0,45.0,20.4,1007.7,17.4,0.0,E,0.7
31112,2016,9,17,7,59.0,59.0,2.0,2.0,800.0,43.0,20.8,1008.3,18.0,0.0,SW,0.6
31113,2016,9,17,8,59.0,62.0,2.0,2.0,800.0,44.0,20.9,1009.1,18.3,0.0,N,1.1
31114,2016,9,17,9,63.0,63.0,2.0,14.0,800.0,44.0,21.6,1009.5,17.2,0.0,SSW,1.5
31115,2016,9,17,10,64.0,66.0,2.0,35.0,800.0,26.0,21.5,1010.0,16.7,0.0,S,1.5
31116,2016,9,17,11,67.0,67.0,2.0,38.0,900.0,27.0,21.6,1009.9,17.4,0.0,WSW,0.7
31117,2016,9,17,12,58.0,69.0,2.0,32.0,800.0,29.0,21.9,1009.9,16.0,0.0,ESE,1.4
31118,2016,9,17,13,59.0,59.0,2.0,35.0,800.0,31.0,22.2,1009.5,16.5,0.0,ENE,1.4
31119,2016,9,17,14,55.0,59.0,3.0,33.0,800.0,42.0,22.5,1009.2,15.3,0.0,ESE,1.3
31120,2016,9,17,15,46.0,46.0,3.0,21.0,700.0,59.0,22.4,1009.1,14.3,0.0,SSE,1.0
31121,2016,9,17,16,38.0,41.0,3.0,22.0,600.0,51.0,22.3,1008.8,14.4,0.0,SE,1.4
31122,2016,9,17,17,30.0,42.0,2.0,20.0,600.0,36.0,22.0,1009.0,15.8,0.0,SE,1.0
31123,2016,9,17,18,26.0,28.0,2.0,15.0,500.0,34.0,21.7,1008.8,16.6,0.0,ENE,0.7
31124,2016,9,17,19,29.0,36.0,2.0,15.0,500.0,35.0,21.0,1009.7,17.0,0.0,WNW,2.0
31125,2016,9,17,20,26.0,35.0,2.0,17.0,500.0,54.0,18.3,1010.3,17.3,6.3,N,1.8
31126,2016,9,17,21,25.0,25.0,2.0,7.0,500.0,62.0,17.9,1011.2,16.8,0.8,N,1.4
31127,2016,9,17,22,26.0,26.0,2.0,3.0,500.0,54.0,17.8,1011.1,17.0,1.0,W,0.3
31128,2016,9,17,23,23.0,23.0,2.0,10.0,500.0,31.0,17.8,1011.1,17.2,1.7,W,0.9
31129,2016,9,18,0,25.0,25.0,2.0,10.0,500.0,31.0,17.9,1010.7,17.3,1.2,N,1.0
31130,2016,9,18,1,27.0,27.0,2.0,12.0,500.0,31.0,17.9,1011.2,17.3,0.2,NNW,0.7
31131,2016,9,18,2,24.0,24.0,4.0,2.0,500.0,35.0,17.9,1011.0,17.1,0.0,SW,0.9
31132,2016,9,18,3,21.0,21.0,2.0,2.0,200.0,38.0,17.8,1011.0,17.0,0.1,SSW,0.6
31133,2016,9,18,4,17.0,17.0,2.0,2.0,200.0,14.0,17.6,1011.0,17.0,0.0,NNW,0.9
31134,2016,9,18,5,18.0,18.0,2.0,7.0,200.0,14.0,17.6,1010.9,17.0,0.0,NNW,0.9
31135,2016,9,18,6,19.0,19.0,2.0,7.0,100.0,14.0,17.2,1011.0,16.6,0.0,N,1.4
31136,2016,9,18,7,15.0,19.0,2.0,6.0,100.0,15.0,17.4,1011.2,16.4,0.0,NNW,0.6
31137,2016,9,18,8,19.0,22.0,2.0,9.0,100.0,15.0,17.7,1011.4,16.2,0.0,N,1.7
31138,2016,9,18,9,18.0,18.0,2.0,12.0,200.0,16.0,18.7,1011.7,15.8,0.0,N,0.6
31139,2016,9,18,10,18.0,18.0,2.0,9.0,200.0,32.0,20.1,1011.9,15.9,0.0,NNW,1.1
31140,2016,9,18,11,13.0,15.0,14.0,9.0,500.0,55.0,20.4,1011.6,16.2,0.0,S,1.7
31141,2016,9,18,12,17.0,19.0,2.0,11.0,500.0,58.0,21.8,1011.3,16.1,0.0,SE,1.9
31142,2016,9,18,13,16.0,16.0,2.0,9.0,500.0,74.0,21.7,1010.6,15.1,0.0,SE,2.3
31143,2016,9,18,14,19.0,19.0,2.0,7.0,400.0,66.0,21.3,1010.4,14.5,0.0,SE,2.4
31144,2016,9,18,15,10.0,18.0,2.0,5.0,400.0,53.0,18.6,1011.1,15.7,1.2,NNE,3.4
31145,2016,9,18,16,12.0,12.0,2.0,3.0,400.0,50.0,17.7,1011.0,16.4,2.7,NNW,1.3
31146,2016,9,18,17,12.0,12.0,2.0,12.0,400.0,34.0,18.2,1010.9,16.2,0.0,W,2.4
31147,2016,9,18,18,11.0,11.0,2.0,14.0,400.0,28.0,18.2,1011.1,15.6,0.0,SW,0.9
31148,2016,9,18,19,15.0,15.0,2.0,14.0,400.0,11.0,17.0,1011.6,15.7,0.0,NNW,1.3
31149,2016,9,18,20,13.0,13.0,2.0,9.0,400.0,16.0,16.2,1012.4,14.7,0.0,WNW,1.7
31150,2016,9,18,21,7.0,7.0,2.0,5.0,400.0,17.0,15.6,1012.8,13.6,0.0,NNW,2.3
31151,2016,9,18,22,7.0,8.0,2.0,8.0,300.0,15.0,15.1,1013.2,13.0,0.0,N,1.4
31152,2016,9,18,23,5.0,7.0,2.0,14.0,300.0,10.0,15.0,1013.4,12.7,0.0,N,1.7
31153,2016,9,19,0,8.0,10.0,2.0,16.0,300.0,4.0,15.2,1013.5,12.1,0.0,NNW,1.6
31154,2016,9,19,1,8.0,8.0,2.0,6.0,300.0,26.0,15.8,1013.6,11.0,0.0,N,1.2
31155,2016,9,19,2,3.0,6.0,2.0,2.0,200.0,48.0,13.7,1013.5,10.9,0.0,N,1.3
31156,2016,9,19,3,3.0,8.0,2.0,13.0,200.0,23.0,13.8,1013.5,9.8,0.0,NW,1.4
31157,2016,9,19,4,4.0,6.0,2.0,7.0,200.0,39.0,12.9,1013.7,9.5,0.0,S,0.7
31158,2016,9,19,5,3.0,6.0,2.0,4.0,200.0,56.0,14.1,1014.0,7.2,0.0,N,1.6
31159,2016,9,19,6,3.0,6.0,2.0,3.0,200.0,60.0,13.8,1014.3,7.1,0.0,NNW,1.9
31160,2016,9,19,7,8.0,8.0,2.0,3.0,200.0,58.0,14.7,1014.5,7.3,0.0,NW,1.5
31161,2016,9,19,8,3.0,6.0,2.0,3.0,200.0,56.0,18.3,1014.9,7.7,0.0,NNW,0.8
31162,2016,9,19,9,5.0,6.0,2.0,2.0,200.0,60.0,19.8,1015.0,8.2,0.0,NW,1.6
31163,2016,9,19,10,3.0,6.0,2.0,2.0,200.0,65.0,20.9,1015.0,7.8,0.0,W,2.0
31164,2016,9,19,11,3.0,6.0,2.0,2.0,200.0,68.0,22.1,1014.3,8.6,0.0,NNW,2.0
31165,2016,9,19,12,3.0,6.0,2.0,2.0,200.0,68.0,23.2,1013.3,8.8,0.0,NNW,2.5
31166,2016,9,19,13,4.0,9.0,2.0,5.0,200.0,66.0,23.8,1012.4,8.6,0.0,W,1.9
31167,2016,9,19,14,4.0,6.0,2.0,4.0,200.0,73.0,24.6,1011.5,8.5,0.0,WSW,2.0
31168,2016,9,19,15,4.0,6.0,2.0,2.0,200.0,80.0,25.1,1010.8,9.4,0.0,WNW,2.0
31169,2016,9,19,16,6.0,6.0,2.0,2.0,200.0,83.0,25.7,1010.4,9.1,0.0,WNW,1.4
31170,2016,9,19,17,6.0,6.0,2.0,2.0,200.0,83.0,24.8,1010.3,8.7,0.0,ESE,2.2
31171,2016,9,19,18,8.0,29.0,2.0,8.0,300.0,64.0,23.6,1010.4,8.8,0.0,SE,1.6
31172,2016,9,19,19,7.0,29.0,2.0,13.0,300.0,37.0,20.7,1010.8,10.5,0.0,N,1.5
31173,2016,9,19,20,9.0,24.0,2.0,15.0,300.0,27.0,18.4,1011.4,11.5,0.0,NW,0.8
31174,2016,9,19,21,12.0,16.0,2.0,12.0,300.0,26.0,16.9,1011.7,11.4,0.0,NW,1.9
31175,2016,9,19,22,10.0,11.0,2.0,9.0,300.0,22.0,16.0,1011.8,11.0,0.0,NNW,1.2
31176,2016,9,19,23,10.0,11.0,2.0,8.0,300.0,27.0,15.2,1011.8,11.2,0.0,NW,1.4
31177,2016,9,20,0,9.0,13.0,2.0,9.0,300.0,27.0,15.9,1011.8,10.4,0.0,ENE,1.3
31178,2016,9,20,1,8.0,16.0,2.0,9.0,300.0,22.0,14.2,1012.2,10.4,0.0,NNW,1.6
31179,2016,9,20,2,9.0,10.0,2.0,9.0,300.0,23.0,13.8,1012.2,10.4,0.0,NNE,1.0
31180,2016,9,20,3,7.0,10.0,2.0,8.0,300.0,23.0,13.7,1012.2,10.1,0.0,NNW,1.3
31181,2016,9,20,4,8.0,13.0,2.0,7.0,300.0,22.0,13.1,1012.5,9.9,0.0,NNW,1.3
31182,2016,9,20,5,9.0,16.0,2.0,11.0,300.0,22.0,12.3,1012.5,10.4,0.0,NW,0.5
31183,2016,9,20,6,9.0,16.0,2.0,8.0,300.0,29.0,12.5,1012.5,9.9,0.0,NW,1.2
31184,2016,9,20,7,10.0,21.0,2.0,13.0,300.0,25.0,13.8,1012.8,10.2,0.0,NNE,0.9
31185,2016,9,20,8,14.0,27.0,2.0,12.0,300.0,31.0,18.0,1013.0,10.1,0.0,ESE,0.7
31186,2016,9,20,9,14.0,33.0,2.0,12.0,400.0,39.0,19.8,1013.3,10.8,0.0,NW,1.0
31187,2016,9,20,10,13.0,31.0,2.0,21.0,400.0,34.0,22.5,1013.0,10.9,0.0,E,0.9
31188,2016,9,20,11,13.0,31.0,2.0,21.0,400.0,34.0,23.5,1012.4,10.5,0.0,SSE,1.6
31189,2016,9,20,12,13.0,31.0,2.0,21.0,400.0,34.0,24.8,1011.6,9.9,0.0,SSE,1.9
31190,2016,9,20,13,13.0,31.0,2.0,21.0,400.0,34.0,25.4,1010.8,8.0,0.0,S,2.7
31191,2016,9,20,14,13.0,31.0,2.0,21.0,400.0,34.0,25.5,1009.9,5.6,0.0,SE,2.5
31192,2016,9,20,15,13.0,31.0,2.0,21.0,400.0,34.0,26.1,1009.2,7.2,0.0,S,2.8
31193,2016,9,20,16,13.0,31.0,2.0,21.0,400.0,34.0,25.9,1009.0,7.0,0.0,S,2.8
31194,2016,9,20,17,13.0,31.0,2.0,21.0,400.0,34.0,25.3,1009.0,7.4,0.0,SSW,2.2
31195,2016,9,20,18,13.0,31.0,2.0,21.0,400.0,34.0,24.0,1009.0,8.4,0.0,S,1.7
31196,2016,9,20,19,13.0,31.0,2.0,21.0,400.0,34.0,22.4,1009.3,8.5,0.0,S,1.0
31197,2016,9,20,20,14.0,32.0,2.0,17.0,500.0,61.0,19.4,1010.1,10.1,0.0,NE,1.2
31198,2016,9,20,21,14.0,32.0,2.0,17.0,500.0,61.0,18.5,1010.1,10.1,0.0,NE,0.7
31199,2016,9,20,22,14.0,32.0,2.0,17.0,500.0,61.0,17.7,1010.1,9.6,0.0,E,0.7
31200,2016,9,20,23,14.0,32.0,2.0,17.0,500.0,61.0,16.8,1010.1,9.9,0.0,NNW,1.8
31201,2016,9,21,0,14.0,32.0,2.0,17.0,500.0,61.0,15.9,1010.1,10.4,0.0,NNW,1.1
31202,2016,9,21,1,14.0,32.0,2.0,17.0,500.0,61.0,15.2,1009.9,10.4,0.0,N,1.1
31203,2016,9,21,2,14.0,32.0,2.0,17.0,500.0,61.0,15.0,1010.3,10.8,0.0,NW,1.4
31204,2016,9,21,3,14.0,32.0,2.0,17.0,500.0,61.0,15.4,1010.0,10.8,0.0,NNW,1.3
31205,2016,9,21,4,14.0,32.0,2.0,17.0,500.0,61.0,15.2,1010.2,11.0,0.0,NNW,0.8
31206,2016,9,21,5,14.0,32.0,2.0,17.0,500.0,61.0,15.5,1010.2,11.7,0.0,NNW,0.3
31207,2016,9,21,6,14.0,32.0,2.0,17.0,500.0,61.0,15.7,1010.7,11.9,0.0,NNW,1.4
31208,2016,9,21,7,14.0,32.0,2.0,17.0,500.0,61.0,16.3,1011.0,12.8,0.3,WNW,1.3
31209,2016,9,21,8,14.0,32.0,2.0,17.0,500.0,61.0,16.0,1011.6,13.3,0.1,N,1.0
31210,2016,9,21,9,14.0,32.0,2.0,17.0,500.0,61.0,16.2,1012.2,14.0,0.2,NW,0.8
31211,2016,9,21,10,38.0,41.0,2.0,28.0,800.0,29.0,16.9,1012.5,13.8,0.2,W,0.9
31212,2016,9,21,11,38.0,41.0,2.0,28.0,800.0,29.0,17.2,1011.8,13.5,0.0,NW,0.8
31213,2016,9,21,12,38.0,41.0,2.0,28.0,800.0,29.0,17.7,1011.5,13.8,0.0,WSW,1.4
31214,2016,9,21,13,38.0,41.0,2.0,28.0,800.0,29.0,19.5,1010.7,13.9,0.0,NNE,1.2
31215,2016,9,21,14,70.0,70.0,4.0,43.0,800.0,57.0,20.2,1010.25,13.5,0.0,SE,1.6
31216,2016,9,21,15,65.0,65.0,5.0,38.0,700.0,82.0,21.05,1009.75,12.9,0.0,SW,1.9
31217,2016,9,21,16,79.0,79.0,7.0,45.0,800.0,105.0,21.625,1009.0,12.9,0.0,SE,2.5
31218,2016,9,21,17,84.0,84.0,6.0,55.0,800.0,99.0,21.4,1009.0,13.0,0.0,NE,1.1
31219,2016,9,21,18,80.0,82.0,2.0,47.0,800.0,65.0,20.7,1009.0,13.2,0.0,NE,1.0
31220,2016,9,21,19,73.0,73.0,2.0,40.0,800.0,53.0,19.375,1009.0,13.8,0.0,NW,0.7
31221,2016,9,21,20,76.0,76.0,2.0,34.0,800.0,54.0,18.125,1009.75,13.7,0.0,SE,0.7
31222,2016,9,21,21,82.0,82.0,2.0,29.0,800.0,52.0,17.5,1010.0,13.5,0.0,NW,1.0
31223,2016,9,21,22,85.0,85.0,2.0,26.0,800.0,47.0,16.525,1010.0,13.5,0.0,NW,1.4
31224,2016,9,21,23,87.0,87.0,2.0,22.0,800.0,32.0,15.7,1010.0,13.4,0.0,NW,1.2
31225,2016,9,22,0,84.0,84.0,2.0,19.0,800.0,27.0,15.45,1009.5,13.3,0.0,NW,1.5
31226,2016,9,22,1,85.0,85.0,2.0,16.0,800.0,35.0,15.525,1009.0,13.0,0.0,NW,1.3
31227,2016,9,22,2,87.0,87.0,2.0,14.0,700.0,36.0,15.25,1008.75,12.8,0.0,NW,1.2
31228,2016,9,22,3,80.0,80.0,2.0,12.0,500.0,32.0,14.875,1008.0,12.6,0.0,NW,1.6
31229,2016,9,22,4,78.0,78.0,2.0,12.0,500.0,18.0,14.475,1008.0,12.5,0.0,NW,1.0
31230,2016,9,22,5,71.0,71.0,2.0,11.0,500.0,17.0,14.175,1008.0,12.3,0.0,NW,1.0
31231,2016,9,22,6,67.0,67.0,2.0,10.0,500.0,21.0,14.15,1008.0,12.3,0.0,NE,1.4
31232,2016,9,22,7,63.0,63.0,2.0,16.0,500.0,16.0,14.375,1008.0,12.4,0.0,NW,1.3
31233,2016,9,22,8,64.0,64.0,2.0,21.0,500.0,12.0,15.3,1008.0,12.9,0.0,NW,0.6
31234,2016,9,22,9,68.0,68.0,2.0,15.0,500.0,36.0,17.775,1008.0,13.7,0.0,NW,1.5
31235,2016,9,22,10,69.0,69.0,2.0,15.0,600.0,28.0,18.35,1008.0,14.3,0.1,SE,0.9
31236,2016,9,22,11,76.0,76.0,3.0,23.0,500.0,51.0,19.5,1007.75,14.2,0.0,NE,0.9
31237,2016,9,22,12,65.0,65.0,6.0,21.0,500.0,74.0,21.125,1007.0,13.6,0.0,NE,1.0
31238,2016,9,22,13,62.0,66.0,4.0,18.0,500.0,81.0,21.625,1006.5,13.9,0.0,NE,0.8
31239,2016,9,22,14,69.0,69.0,5.0,22.0,500.0,89.0,22.25,1005.25,14.4,0.0,SW,1.4
31240,2016,9,22,15,67.0,67.0,6.0,19.0,500.0,109.0,23.05,1004.5,15.4,0.0,SE,1.9
31241,2016,9,22,16,78.0,80.0,4.0,21.0,600.0,118.0,22.95,1004.0,15.7,0.0,SE,1.6
31242,2016,9,22,17,100.0,100.0,4.0,21.0,700.0,133.0,22.5,1003.7,14.9,0.0,SSE,1.2
31243,2016,9,22,18,105.0,105.0,3.0,20.0,700.0,107.0,21.8,1003.8,15.6,0.0,NNW,1.2
31244,2016,9,22,19,91.0,91.0,2.0,17.0,600.0,74.0,20.9,1004.0,15.9,0.0,NE,1.0
31245,2016,9,22,20,92.0,92.0,2.0,18.0,600.0,65.0,19.975,1004.0,16.0,0.0,NE,0.5
31246,2016,9,22,21,94.0,94.0,2.0,17.0,600.0,70.0,19.5,1004.5,15.8,0.0,NW,0.8
31247,2016,9,22,22,95.0,95.0,2.0,18.0,600.0,80.0,19.25,1005.0,15.7,0.0,SW,1.0
31248,2016,9,22,23,96.0,96.0,2.0,13.0,600.0,61.0,18.4,1005.0,16.8,1.3,SW,0.4
31249,2016,9,23,0,98.0,98.0,2.0,16.0,600.0,50.0,17.9,1004.75,16.9,2.4,NW,0.9
31250,2016,9,23,1,108.0,108.0,2.0,14.0,700.0,68.0,17.65,1004.0,16.6,0.0,SW,0.6
31251,2016,9,23,2,107.0,107.0,2.0,14.0,600.0,41.0,17.375,1004.0,16.4,0.0,NE,0.8
31252,2016,9,23,3,107.0,107.0,2.0,14.0,600.0,41.0,16.975,1004.0,16.1,0.0,NE,0.5
31253,2016,9,23,4,107.0,107.0,2.0,14.0,600.0,41.0,16.1,1003.5,15.5,0.0,NNW,0.8
31254,2016,9,23,5,107.0,107.0,2.0,14.0,600.0,41.0,15.825,1004.0,15.2,0.1,NW,0.6
31255,2016,9,23,6,90.0,90.0,2.0,14.0,600.0,16.0,15.3,1004.0,14.8,0.0,NW,1.3
31256,2016,9,23,7,82.0,82.0,2.0,11.0,500.0,19.0,15.275,1004.0,14.7,0.0,NW,1.3
31257,2016,9,23,8,80.0,80.0,2.0,14.0,500.0,21.0,16.375,1004.0,15.2,0.0,NE,0.7
31258,2016,9,23,9,98.0,98.0,2.0,21.0,600.0,31.0,18.9,1004.0,15.8,0.0,SE,0.7
31259,2016,9,23,10,82.0,82.0,2.0,25.0,500.0,45.0,20.575,1004.0,15.9,0.0,NW,1.5
31260,2016,9,23,11,76.0,76.0,2.0,21.0,500.0,74.0,22.225,1004.0,16.3,0.0,SW,1.3
31261,2016,9,23,12,48.0,48.0,2.0,14.0,400.0,103.0,23.775,1003.25,15.8,0.0,SE,1.4
31262,2016,9,23,13,50.0,50.0,2.0,12.0,400.0,127.0,24.925,1002.5,16.6,0.0,SW,1.7
31263,2016,9,23,14,74.0,74.0,2.0,15.0,500.0,161.0,25.45,1002.0,16.2,0.0,SE,1.7
31264,2016,9,23,15,65.0,65.0,2.0,16.0,500.0,180.0,26.05,1001.25,16.0,0.0,SE,2.5
31265,2016,9,23,16,72.0,72.0,2.0,17.0,500.0,196.0,25.775,1001.0,16.7,0.0,SE,2.8
31266,2016,9,23,17,105.0,105.0,2.0,22.0,600.0,217.0,25.325,1001.0,17.3,0.0,SE,2.3
31267,2016,9,23,18,123.0,123.0,2.0,28.0,700.0,192.0,24.5,1001.0,17.5,0.0,NE,1.3
31268,2016,9,23,19,126.0,126.0,2.0,22.0,700.0,135.0,23.775,1001.0,17.6,0.0,SE,1.3
31269,2016,9,23,20,126.0,126.0,2.0,20.0,700.0,124.0,23.9,1001.25,17.6,0.0,SE,2.1
31270,2016,9,23,21,122.0,122.0,2.0,17.0,700.0,91.0,23.675,1002.0,17.7,0.0,SE,2.1
31271,2016,9,23,22,118.0,118.0,2.0,17.0,700.0,94.0,23.125,1002.25,17.7,0.0,SE,1.1
31272,2016,9,23,23,148.0,148.0,2.0,20.0,800.0,163.0,22.9,1003.25,17.6,0.0,NE,0.8
31273,2016,9,24,0,58.0,58.0,2.0,8.0,200.0,110.0,21.8,1003.5,16.1,0.0,NW,3.3
31274,2016,9,24,1,21.0,21.0,2.0,6.0,100.0,81.0,19.4,1003.7,16.2,0.1,NNE,1.2
31275,2016,9,24,2,3.0,7.0,46.0,2.0,100.0,65.0,18.1,1002.7,16.6,2.0,NNW,1.7
31276,2016,9,24,3,11.0,11.0,3.0,2.0,100.0,53.0,17.2,1002.3,16.2,0.0,N,1.4
31277,2016,9,24,4,9.0,9.0,3.0,2.0,100.0,67.0,16.9,1001.9,15.6,0.1,NW,1.6
31278,2016,9,24,5,16.0,88.0,3.0,2.0,300.0,61.0,16.7,1001.6,15.2,0.0,NNW,1.4
